task,embedding,kernel,R,R2,kendalltau,log_loss,SE
log_GFP,X_ChR_all_3_3.pkl,Matern5/2,0.231640785069,0.0536204425219,0.126537709194,345.152840611,1.43751140373
log_GFP,X_small_5_6.pkl,Matern5/2,-0.365468370595,-0.0155970099205,-0.229124103456,352.338274593,1.54264985103
log_GFP,X_ChR_all_5_5.pkl,Matern5/2,-0.280618317236,-0.00837480013522,-0.177830906325,351.564701238,1.53167961309
log_GFP,X_scrambled_1_6.pkl,Matern5/2,0.41742614282,0.174051198021,0.302412519018,331.725392369,1.25458206738
log_GFP,X_original_2_2.pkl,Matern5/2,0.632723146919,0.394190524202,0.446381221474,300.292372917,0.920199536295
log_GFP,X_scrambled_3_4.pkl,Matern5/2,0.6581673293,0.430169530939,0.470636818083,293.846519616,0.865548913221
log_GFP,X_uniform_2_4.pkl,Matern5/2,0.620141940354,0.382856362403,0.43160182569,300.510638915,0.937415659264
log_GFP,X_small_1_2.pkl,Matern5/2,0.409369585051,0.167517238939,0.284503368833,332.053783702,1.26450688097
log_GFP,X_peak_4_7.pkl,Matern5/2,0.237367435974,0.0552404532268,0.13140621604,346.231217377,1.43505067448
log_GFP,X_ChR_data_4_3.pkl,Matern5/2,0.433365392041,0.187540104529,0.316235600956,329.84337471,1.23409297632
log_GFP,X_ChR_data_4_2.pkl,Matern5/2,0.441016840717,0.194400437507,0.31136709411,328.784039362,1.22367241428
log_GFP,X_small_1_3.pkl,Matern5/2,0.397849318034,0.157467836469,0.285459682678,333.267346445,1.27977150766
log_GFP,X_peak_4_6.pkl,Matern5/2,0.271962423699,0.0723882547118,0.154618561182,344.642912007,1.40900387329
log_GFP,X_uniform_2_5.pkl,Matern5/2,0.57681094956,0.325882222018,0.402912410346,309.302326671,1.02395702195
log_GFP,X_scrambled_3_5.pkl,Matern5/2,0.672734290139,0.4499286021,0.485850901978,289.5749466,0.835535701401
log_GFP,X_original_2_3.pkl,Matern5/2,0.644199487281,0.411744818331,0.462899369702,295.892603301,0.893535289592
log_GFP,X_small_3_1.pkl,Matern5/2,0.553808751789,0.302867357635,0.379091501847,310.438381175,1.05891564901
log_GFP,X_scrambled_1_7.pkl,Matern5/2,0.318961904431,0.0956851740618,0.231036731145,341.402452421,1.3736168164
log_GFP,X_ChR_all_5_4.pkl,Matern5/2,-0.288470223584,-0.00870825977423,-0.188958921973,351.602467851,1.53218612449
log_GFP,X_small_5_7.pkl,Matern5/2,-0.366422988295,-0.0157985879198,-0.231384481634,352.358854149,1.54295603967
log_GFP,X_ChR_all_3_2.pkl,Matern5/2,0.235020609715,0.0549015135633,0.139317539665,344.777568217,1.43556550981
log_GFP,X_ChR_data_2_4.pkl,Matern5/2,0.462120578252,0.212208541582,0.331362747229,326.937653315,1.19662264077
log_GFP,X_uniform_4_3.pkl,Matern5/2,0.639124442902,0.40574904925,0.457509237122,296.055093374,0.902642614829
log_GFP,X_scrambled_5_3.pkl,Matern5/2,0.516270346365,0.261156963688,0.35144533797,317.611685626,1.12227201219
log_GFP,X_original_4_5.pkl,Matern5/2,0.658143144308,0.430527378055,0.470984568572,293.712827788,0.865005358254
