task,embedding,kernel,R,R2,kendalltau,log_loss,SE
T50,X_peak_4_5.pkl,Matern5/2,0.614509834515,0.376652884423,0.415001887819,716.528768682,20.6587660829
T50,X_scrambled_3_6.pkl,Matern5/2,0.929833911063,0.863387381689,0.759644655445,521.319972998,4.52757068276
T50,X_small_3_2.pkl,Matern5/2,0.882501744517,0.777079024974,0.681307374997,581.360921118,7.38797399227
T50,X_scrambled_1_4.pkl,Matern5/2,0.690588034068,0.475761754131,0.493339168267,690.2594917,17.3741323614
T50,X_ChR_all_5_7.pkl,Matern5/2,-0.203133212667,-0.0131336551952,-0.198422347755,769.136673918,33.5769440018
T50,X_small_5_4.pkl,Matern5/2,-0.326000610219,-0.0113735791115,-0.215616658653,768.842620176,33.5186121363
T50,X_ChR_all_3_1.pkl,Matern5/2,0.920162297402,0.845312040008,0.740249472753,536.999132749,5.12661774067
T50,X_ChR_data_2_7.pkl,Matern5/2,0.913286024618,0.833179641163,0.72965777724,550.075949504,5.52870573227
T50,X_peak_2_3.pkl,Matern5/2,0.888691306968,0.788340646974,0.683577024035,578.663951246,7.01474500186
T50,X_original_4_6.pkl,Matern5/2,0.933750827925,0.871620618604,0.764459062496,514.976681061,4.25470743964
T50,X_ChR_all_1_3.pkl,Matern5/2,0.73552342684,0.534783824052,0.537562935895,678.603490481,15.418042238
T50,X_ChR_all_1_1.pkl,Matern5/2,0.760447666998,0.57731415369,0.546435200318,664.175183693,14.0085159733
T50,X_original_4_4.pkl,Matern5/2,0.935699510835,0.874947030912,0.773056217945,512.915235,4.14446457167
T50,X_scrambled_5_2.pkl,Matern5/2,0.909542627132,0.826658618971,0.716590100958,548.654658643,5.74482331541
T50,X_peak_2_1.pkl,Matern5/2,0.907310834939,0.822627390802,0.72504970192,556.057484113,5.87842495999
T50,X_uniform_4_2.pkl,Matern5/2,0.922178237043,0.849778222696,0.742587899035,533.440100732,4.97860097581
T50,X_ChR_data_2_5.pkl,Matern5/2,0.897783594118,0.804160170943,0.697813913458,566.357806172,6.49045951623
T50,X_ChR_all_3_3.pkl,Matern5/2,0.86736365729,0.750995235263,0.665488608971,598.850692658,8.25243441365
T50,X_small_5_6.pkl,Matern5/2,-0.325296442273,-0.011348997381,-0.214172336537,768.83963454,33.5177974566
